Datum,Anzahl_Messwerte,Windgeschwindigkeit,Windrichtung,Strahlung,Luftdruck,Temp_2m,Temp_5cm,Bodentemp_-10cm,Luftfeuchte,Niederschlagsmenge
2021-10-25,720,4.3,184.3,97.2,1021,7.4,7,6.7,69,0
2021-10-24,720,5,175.7,121.2,1027,6.5,6.1,6.9,72,0.1
2021-10-23,720,5.4,268.4,74.4,1025,5.5,5.2,7.8,86,0.1
2021-10-22,720,8.7,260.5,92.9,1013,6.1,5.8,8,77,3.3
2021-10-21,720,10.9,242.6,63,1001,11.6,10.7,11.1,73,4.6
2021-10-20,550,6.4,222.4,103.7,1009,17.4,17.1,12.6,54,0
2021-10-19,339,4.9,207.2,73.5,1023,10.7,9.9,9,66,0
2021-10-18,720,2.6,218.8,90.9,1024,10.2,10.3,10.3,72,0
2021-10-17,720,3.1,245.4,105.7,1021,8.1,8.5,9.5,73,0
2021-10-16,720,2.7,225,78.6,1021,7,6.9,8.9,88,0.1
2021-10-15,720,5.7,252.8,81.9,1017,9.4,8.9,10,87,1
2021-10-14,720,5.3,257.7,27.8,1022,7.9,7.5,9.4,98,3.3
2021-10-13,720,4.5,278,111,1021,6.1,6.5,9.1,85,0.1
2021-10-12,720,5.1,279,41.3,1016,6.7,5.9,9.5,96,6.1
2021-10-11,720,5,255.4,56,1022,7.5,7,9,82,0.9
2021-10-10,719,2.4,142.6,149.4,1027,7.2,7.4,8.7,63,0
2021-10-09,720,3.4,114.3,158.3,1030,8.1,7.4,9.9,65,0
2021-10-08,720,4,92.1,135.8,1030,10.8,11.6,12.8,78,0
2021-10-07,719,2.8,154.7,147.8,1027,10.5,11.4,12,80,0
2021-10-06,720,4.2,231.5,79.1,1018,11.3,10.8,12.9,77,0
2021-10-05,717,3,183.6,42.5,1011,11.8,11.5,13.8,92,1.3
2021-10-04,720,2.4,204.7,34.9,1018,12.7,12.4,14.3,86,0.3
2021-10-03,720,7.2,177.4,120.9,1010,15.8,15.6,14.2,66,0
2021-10-02,720,5.2,188.7,136.8,1014,15.2,15.2,13.7,68,0
2021-10-01,720,4.8,179,165.1,1022,11.8,11.9,12.5,62,0
2021-09-30,720,4.8,237.1,134.3,1026,9.8,10,12.7,71,0
2021-09-29,555,4.4,204.2,92.1,1019,13.4,13.2,15.5,79,5.3
2021-09-28,719,2.7,227.5,31.8,1022,13.6,13.3,16.2,93,0.8
2021-09-27,720,2.5,224.3,83.1,1018,17.3,17.4,17.8,85,0.8
2021-09-26,720,4.4,174.8,164.3,1018,18.5,18.9,17.2,70,0
2021-09-25,719,3.8,239.8,139.9,1018,16.8,17.5,16.7,76,0
2021-09-24,720,5.9,273.9,85.2,1015,13.7,13.8,15.2,85,1.2
2021-09-23,720,6.9,255.5,159.5,1017,15.2,15.7,14.7,70,0
2021-09-22,720,5,286.5,105,1026,11.6,12.5,14.8,87,1.3
2021-09-21,720,3.3,268.2,91.7,1027,10.8,11.5,14.3,81,0.2
2021-09-20,720,1.4,94.9,61.5,1021,9.8,10.4,14.1,84,0
2021-09-19,719,2.8,65.2,66.5,1017,9.7,10.1,14.9,85,0.1
2021-09-18,720,4,232.6,45.1,1016,11.8,11.9,15.8,94,3.3
2021-09-17,720,4.8,281,66.5,1015,13.3,13.3,16.7,92,4.2
2021-09-16,351,3.5,274.6,52.3,1015,14.2,13.7,17.9,94,4.2
2021-09-15,190,4.9,179,1.4,1015,17.3,15.8,16.7,73,0
2021-09-14,720,2.8,144.8,197.3,1018,18.4,19.9,19.4,73,0
2021-09-13,720,2.5,211.6,132.6,1019,16.4,17,18.7,83,0
2021-09-12,720,2.7,267.4,148.6,1018,18.2,19.3,20,81,0
2021-09-11,720,3.2,236.1,92.7,1017,18.3,18,19.3,84,2.4
2021-09-10,714,3.5,218.7,172.4,1015,20.8,21.8,20.2,68,0
2021-09-09,720,4.6,177.3,221.8,1015,19.8,20.3,19,56,0
2021-09-08,720,3.5,151.6,222.7,1020,18.2,18.7,19.2,64,0
2021-09-07,719,2.3,208.2,165.2,1024,16.9,18.4,19.7,76,0
2021-09-06,720,2.4,208.1,222.8,1024,17.9,19.4,19.6,72,0
2021-09-05,720,2.2,142.5,184.8,1022,16.3,18.4,19.6,87,17.4
2021-09-04,720,2.6,185.6,230,1019,15.5,18.1,19,85,0
2021-09-03,719,3.1,246.1,225.3,1021,16.9,18.4,18.7,76,0
2021-09-02,719,2.5,227.6,202.2,1027,15.7,17.4,18.4,84,0
2021-09-01,720,4.4,288.3,173.6,1025,14,14.7,16.9,88,0
2021-08-31,720,5.7,309.4,47.9,1019,13,12.6,16.1,97,6.1
2021-08-30,720,3,234.5,117.6,1014,13.7,14.6,17.2,92,11
2021-08-29,720,2.7,257.2,157.1,1015,13.7,15.3,17.4,88,0
2021-08-28,720,3,296.2,97,1015,12.1,12.7,16,96,10.5
2021-08-27,720,4.8,278.8,50.8,1011,10.9,10.9,15.1,99,24.2
2021-08-26,719,5.2,284.4,93.2,1010,12.4,12.9,17.3,93,7.9
2021-08-25,720,4.1,254.8,230.1,1019,14.3,15.9,17.8,74,0
2021-08-24,719,3.2,103.2,80.3,1025,13.2,13.6,17,92,1.7
2021-08-23,719,5.7,193.2,37.1,1018,13.6,13.6,17.4,98,19.9
2021-08-22,720,3.7,222.9,95.8,1016,18.2,18.1,19.5,78,2.3
2021-08-21,720,2.6,183.7,223.4,1020,18.6,20.4,20.5,69,0
2021-08-20,720,3.4,258.9,141.6,1017,17.2,17.6,19.8,81,5.8
2021-08-19,720,4.9,253.4,82.3,1014,16.7,17,18.7,79,0
2021-08-18,720,5.4,254.9,114.9,1015,14.4,14.8,17.8,81,0.4
2021-08-17,720,7.6,263.7,141.6,1015,13.1,13.7,18,74,0
2021-08-16,720,6.1,253.9,184,1010,18.8,19.6,22.2,69,2.6
2021-08-15,720,2.7,220.3,266.7,1015,22,24.5,25,60,0
2021-08-14,720,2.9,260.6,281.2,1021,22.6,25,25.3,62,0
2021-08-13,720,3.2,242,248.2,1021,23.4,25.5,24,59,0
2021-08-12,720,2.7,185,256.4,1022,19.8,22,21.9,64,0
2021-08-11,720,3.1,256.2,216,1020,17.5,19.1,21,75,0
2021-08-10,720,3,244,213,1018,18.5,20.5,21.5,67,1.4
2021-08-09,720,3.9,225.3,218.3,1019,17.5,18.6,19.7,62,0
2021-08-08,720,5.8,236.8,255.2,1012,17.6,18.6,20.5,69,0.1
2021-08-07,720,4,218.8,209.7,1007,18.1,19.3,20.7,74,5.5
2021-08-06,720,3.6,224.8,192.3,1007,17.1,17.9,19.9,80,3.2
2021-08-05,720,1.7,213.2,92.1,1010,15.5,16,19.6,93,12
2021-08-04,720,2.2,217.3,184.1,1013,16.3,17.9,20.8,84,11.4
2021-08-03,720,3.1,215,201.5,1014,15.7,17.2,19.8,80,4.6
2021-08-02,719,4.5,257.1,159.3,1013,15.2,16.1,19.6,82,1.4
2021-08-01,720,2.5,243.6,108.5,1009,15.6,15.9,20.1,81,5.5
2021-07-31,720,6.1,255,308.9,1009,20.2,21.7,23.6,55,0
2021-07-30,720,3.6,237.6,316.6,1011,20.3,22.1,22.8,56,0
2021-07-29,720,5.6,246.6,246.4,1013,19.1,20.1,21.2,63,0
2021-07-28,720,4.3,225.3,156.6,1013,18.8,19.2,21.7,78,2.3
2021-07-27,720,3.7,242,235.8,1014,21,22.1,22.9,68,0
2021-07-26,720,3.3,227.6,207.9,1013,20.3,21,22.9,77,6
2021-07-25,720,3.1,191.6,185.5,1011,21,21.9,23.2,69,54.7
2021-07-24,720,3.3,157.3,288.6,1013,22.6,24,25.3,57,0
2021-07-23,720,2.5,115.3,236.4,1017,20.2,22.1,23.1,64,0
2021-07-22,720,2.1,146.9,206,1022,18.2,19.8,21.5,67,0
2021-07-21,719,2.5,264.6,179.4,1023,16.8,18.7,21.1,72,0
2021-07-20,720,2.4,292.4,130.5,1020,15.5,16.6,20,74,0.2
2021-07-19,719,3.8,301.1,151.4,1020,16.3,17.7,21.4,75,0
2021-07-18,720,4,309.4,260.9,1020,19.9,22.2,24.3,78,0
2021-07-17,720,4.2,293.1,44.1,1020,18.3,18.3,21.5,99,14.8
2021-07-16,719,3.9,279,242.7,1018,20.8,23.1,24,78,0
2021-07-15,720,2.4,236.2,176.8,1014,18.5,19.9,22.6,78,1.4
2021-07-14,720,3.2,240,227.1,1011,19.5,21.3,23.8,78,0.1
2021-07-13,720,4,132.6,283.1,1009,22.1,23.7,24.3,72,61.7
2021-07-12,720,2.4,163.5,233,1013,19.5,21.3,22.8,73,0
2021-07-11,720,3.6,176.2,231.2,1017,19.3,20.4,22.5,74,1.5
2021-07-10,719,3.6,213.3,283.3,1018,18.3,20.3,22,75,0.1
2021-07-09,720,5,249.5,141.3,1017,15.8,16.7,20.6,95,9
2021-07-08,720,2.9,139.4,109.5,1020,17.2,17.9,20.5,91,1.8
2021-07-07,720,2.4,173.5,103.3,1018,16.5,16.9,20.6,93,33.8
2021-07-06,720,3.8,195.9,300,1012,21,22.3,23.8,74,6.5
2021-07-05,720,3.7,241.2,196.9,1011,18.9,20.1,22,75,0.9
2021-07-04,720,2.8,164.8,259.3,1012,19.8,21.6,22.1,62,0
2021-07-03,714,2.9,260.9,325.6,1016,18.1,20.8,22.1,69,0
2021-07-02,720,4.7,274.2,136.2,1016,15,16.1,19.2,90,3.4
2021-07-01,720,5.3,264.2,127,1012,15,15.8,19,82,0
2021-06-30,720,5.8,262,150.4,1010,17.1,17.8,20.9,82,8.3
2021-06-29,719,2.6,234.9,164.3,1012,20.4,21.8,24.4,81,12.8
2021-06-28,720,2.9,162.9,301.7,1016,23.1,25.9,25.6,59,0
2021-06-27,720,2.2,156.2,315.8,1018,20.5,23.3,23.3,61,0
2021-06-26,720,2.3,216.1,287.1,1019,18.8,21.8,22.9,77,0.2
2021-06-25,719,2.5,204.3,144.5,1018,16.5,18.2,21.2,89,2.2
2021-06-24,720,2.7,187.7,117.8,1018,15.9,17.6,20.7,93,5.9
2021-06-23,720,2,120.3,66.1,1020,16,16.6,20.4,93,7.2
2021-06-22,720,3.2,294.4,60.8,1014,15.6,16.6,21.9,92,6
2021-06-21,662,3.9,256.6,286.5,1008,24.1,27.2,29.5,62,0.4
2021-06-20,720,3.6,202.1,209.4,1011,25.8,27.3,28.9,60,0
2021-06-19,720,3.3,232.3,328.8,1015,27.5,30.9,30.8,54,0
2021-06-18,719,4.6,169.5,356.9,1016,26.3,29.4,29.4,45,0
2021-06-17,719,4.6,159.4,351.3,1017,25.5,28.4,28.2,45,0
2021-06-16,720,3,113.6,284.2,1018,22.1,24.7,26.3,66,0
2021-06-15,720,3.1,227.5,297.6,1019,21.1,23.9,24.5,60,0
2021-06-14,720,2.3,187,362.6,1023,17.9,21.4,22.6,57,0
2021-06-13,720,5.5,296.6,172,1025,12.8,14.3,19.6,71,0
2021-06-12,719,5.9,279.9,199.9,1017,18.7,20.2,23.4,70,0.4
2021-06-11,720,4.1,270.1,325.6,1019,20.5,23.7,24.6,63,1.4
2021-06-10,720,3.3,233.2,226.2,1020,18.4,20.5,22.2,69,0.4
2021-06-09,720,1.6,160.5,222.3,1022,19.2,20.9,23.1,66,0
2021-06-08,719,2.9,235.5,336.8,1022,19.6,23.6,25.1,73,0
2021-06-07,719,2.9,272.5,302.5,1021,19.5,23.5,24.8,79,0
2021-06-06,720,2.5,139.4,295.6,1020,19.6,23,23.9,78,1.8
2021-06-05,720,2.6,190.1,216.7,1019,19.6,21.7,22.8,77,4.7
2021-06-04,720,3.3,177.8,141.8,1022,20.8,21.3,20.6,55,0
2021-06-03,720,3.6,138.9,317.3,1023,20.4,23.1,21.7,49,0
2021-06-02,719,3.5,149.9,318.6,1019,18.4,20.6,20.8,54,0
2021-06-01,720,2.3,186.5,292,1019,15.5,18.2,18.3,60,0
2021-05-31,720,2.7,173,339.8,1023,13.6,16.3,17.4,58,0
2021-05-30,719,3.9,142.2,327.6,1025,10.7,12.9,15.9,71,0.1
2021-05-29,720,3.9,284.7,183.5,1024,9.9,11.2,14.6,86,5.7
2021-05-28,720,4.4,277.3,173.6,1021,10.2,11.6,14.8,84,3.5
2021-05-27,720,6.1,250.2,165.6,1015,9.3,9.7,12.6,85,2.7
2021-05-26,720,5.9,230.8,142.9,1013,10.1,10.1,12.4,74,3.8
2021-05-25,720,6.8,246.2,219,1013,10.3,11,15.1,72,2.5
2021-05-24,720,5.2,178.5,252.1,1014,13.7,14.8,16.5,61,1.1
2021-05-23,720,5.1,245.1,273.5,1014,11.7,13.1,15.4,64,0.9
2021-05-22,720,7.1,242.6,249,1007,11.8,12.7,14.6,62,0.6
2021-05-21,720,6.7,217.9,202.3,1009,13.5,13.9,14.1,60,0
2021-05-20,720,4.2,257.2,204.3,1018,10.5,12.1,15.2,77,0.2
2021-05-19,720,3.2,280.5,155.1,1015,9.6,10.7,14.6,86,8.8
2021-05-18,720,5.3,264,201,1011,10.5,11.9,15.4,81,4.4
2021-05-17,720,4.9,253.6,209.7,1004,11,11.9,14.6,76,3
2021-05-16,720,4.6,220.5,223.9,1003,11.2,12.1,15.3,75,5.9
2021-05-15,720,4.4,215,240.4,1006,12.1,13.2,14.8,69,0.1
2021-05-14,720,3.8,261.8,143.7,1006,10.3,11,14.3,89,1.1
2021-05-13,719,5.4,296.7,37.9,1005,8.6,8.6,12.7,100,27.5
2021-05-12,720,4.2,307.5,30.2,1008,11.4,11.4,15.8,99,11.4
2021-05-11,720,3.8,214,277.3,1006,19.7,22.4,22.2,67,0.5
2021-05-10,720,4.8,187.4,298,1008,21.1,22.2,19.9,47,0
2021-05-09,720,6.1,174.5,311.1,1011,18,19.1,16.5,45,0
2021-05-08,720,4.4,224.9,298.4,1017,9.4,11.4,12.3,52,0
2021-05-07,720,5.5,254.5,179.6,1010,5.3,6.2,10.4,79,1.1
2021-05-06,720,5.7,231.4,168.1,1007,6.3,6.8,8.6,69,2.1
2021-05-05,719,7.7,252.8,183.5,1003,7.1,7.5,9.4,67,1.4
2021-05-04,720,8.7,219.6,118.9,1005,9.9,9.6,9.1,56,0.1
2021-05-03,720,5.5,259,219.8,1018,6.7,7.7,10.6,66,0
2021-05-02,720,5.5,242.1,53.8,1012,5.4,5.1,9.4,95,14.1
2021-05-01,720,2.3,76,116.1,1011,8.5,9.5,12.5,81,0.2
2021-04-30,720,4,197,154.7,1011,7.3,8.7,11.9,75,0.1
2021-04-29,457,6.2,250.5,237.9,1004,12.8,13.7,14.9,61,1.7
2021-04-28,425,3.4,160.4,378.7,1007,8.9,11.3,11.4,46,0
2021-04-27,720,3.8,112.4,292.3,1012,6.3,7.5,10.8,47,0
2021-04-26,720,2.9,172.6,289.6,1019,4.2,6.7,10.4,54,0
2021-04-25,720,3.3,243.9,172.2,1022,4.7,5.8,9.4,70,0
2021-04-24,720,3.7,285.7,171.1,1024,5.8,6.6,9.3,67,0
2021-04-23,720,5.1,278.3,135.5,1025,5.1,5.6,8.1,70,0
2021-04-22,720,6.5,298.7,147.1,1020,4.7,5.4,9.3,64,0
2021-04-21,719,4.6,278.9,265.2,1014,10.7,12.5,13.5,64,0
2021-04-20,720,3.3,256.4,207.2,1015,10,11.5,12.7,80,0.6
2021-04-19,720,2.6,158.2,161.3,1018,7.6,8.7,10.3,85,0
2021-04-18,719,2.1,235.8,78.4,1019,6,6.3,8.1,90,1.7
2021-04-17,719,3,291.3,55.7,1020,3.6,3.7,5.7,87,0.7
2021-04-16,720,3.9,298.7,70.4,1023,1.7,1.9,4.5,95,3.4
2021-04-15,720,4.6,274.7,116.4,1025,1.4,2.1,6.1,87,2
2021-04-14,720,4.6,284.6,168.5,1026,2.4,3.8,7.1,77,0
2021-04-13,720,4.4,288.2,152.3,1027,2.5,3.4,6.4,78,0
2021-04-12,719,4.1,295.1,68.6,1022,1.7,1.6,5.3,92,6
2021-04-11,719,6,195,212.1,1010,12.4,13,10.9,61,0
2021-04-10,720,3.2,206.6,74.4,1013,7.4,7.3,7.4,77,0.2
2021-04-09,720,5.1,213.4,207.2,1016,6.3,6.7,5.9,54,0
2021-04-08,719,6.6,264.8,150.6,1020,1.4,1.8,4.1,77,1.5
2021-04-07,720,7.6,271.8,167.2,1010,0.3,0.9,3.6,81,2.8
2021-04-06,705,5.6,258.8,143.7,1005,-1.4,-1.1,3.6,87,4
2021-04-05,720,8,262.5,67.1,1003,2.4,1.9,4.5,77,6.3
2021-04-04,720,3.6,254.3,249.3,1019,4,5.6,7.8,65,0
2021-04-03,720,5.6,263.6,90.1,1020,3.2,3.1,6.9,79,2.2
2021-04-02,720,5,283.8,74.6,1018,4.3,4.6,8.8,88,0.8
2021-04-01,720,4.8,271.1,129.5,1017,13.4,13.6,12.3,53,0
2021-03-31,720,3.5,227.2,226.7,1024,15.9,16.7,13.2,41,0
2021-03-30,720,3.8,254.3,222.2,1031,14.8,15.3,11.8,41,0
2021-03-29,719,5.5,248.1,152,1030,12.9,13,9.8,50,0
2021-03-28,719,4.9,239.4,152,1028,6.3,6.4,6.6,68,0
2021-03-27,720,7.2,240.5,117.8,1019,6.4,6,7.1,72,3
2021-03-26,720,4.1,230,193.7,1019,9.9,10.1,9,61,0
2021-03-25,720,3.6,217.6,176.9,1020,9.6,10,8.2,61,0
2021-03-24,718,3.3,256,175.6,1023,6.8,7.6,7.2,72,0
2021-03-23,720,4.2,286.2,44,1023,3,2.7,3.7,89,0.4
2021-03-22,720,4.4,289,84.9,1018,2.3,2.5,3.4,85,0.1
2021-03-21,720,6.9,281,51.6,1014,1.4,0.9,2,86,0.4
2021-03-20,718,3.4,185.2,145.4,1024,-3,-1.8,2.2,77,0
2021-03-19,719,3.8,121.9,99.2,1019,-0.9,-0.7,2.6,93,5.4
2021-03-18,710,3.1,283.7,104.2,1020,0.3,1.1,4.3,95,2.4
2021-03-17,720,3.7,281.1,45.5,1020,0.3,0.3,2.4,97,4.4
2021-03-16,719,6.6,298.2,58.2,1015,2,1.8,3.4,88,2.2
2021-03-15,720,5.9,265,77,1007,2.7,2.5,3.9,88,6.1
2021-03-14,720,8.3,263.7,95.3,1004,3.6,3.3,3.6,77,1.1
2021-03-13,720,9.7,234.4,77.8,1000,5.6,5,4.2,73,0.6
2021-03-12,720,8.6,248.4,93.6,1005,5.8,5.5,4.4,66,0
2021-03-11,720,8.5,220,52,1003,5.9,5.1,4,79,1.9
2021-03-10,718,3.1,193.6,107.7,1017,2.2,2.5,2.6,70,0
2021-03-09,718,3.5,176.1,127.7,1018,0.7,1,1.4,53,0
2021-03-08,393,2.4,81.9,191.8,1021,1.4,2.7,4.4,61,1.7
2021-03-05,410,4.9,113.1,142.3,1019,0,0.8,3.9,92,1.2
2021-03-04,720,4.5,255.3,47.2,1017,5.8,5.3,5.5,83,6.7
2021-03-03,720,4.6,233.6,129.3,1027,8.5,8.1,5.2,47,0
2021-03-02,720,3.1,150.3,153.1,1033,8,7.8,5.7,58,0
2021-03-01,720,2,119.2,94.9,1034,3.3,4,5.8,93,0
2021-02-28,720,2.4,257.5,141,1036,3.7,4.5,5.4,87,0
2021-02-27,720,3.7,296.9,28.2,1036,2,1.7,3.9,97,0.1
2021-02-26,720,4.5,269.9,23,1029,5.6,4.9,5.2,83,5.8
2021-02-25,719,4.3,219.9,126.9,1028,13.8,13.1,8.6,48,0
2021-02-24,720,4.3,219.5,115.4,1033,13.6,12.7,8.5,58,0
2021-02-23,720,4.4,233.8,110,1032,13.2,12.2,7.1,51,0
2021-02-22,720,4.7,215,134.3,1022,7.1,7,4.7,69,0
2021-02-21,720,6.2,180.1,129,1019,7.9,7.7,5.2,67,0
2021-02-20,720,5.8,180.9,114.6,1020,7.4,6.9,4.1,68,0
2021-02-19,720,5.3,238.1,108,1017,6.2,5.8,4.3,66,0.3
2021-02-18,720,5.2,193.9,103.8,1017,6.7,6.2,3.2,75,0
2021-02-17,720,6,257.1,36,1016,5.1,2.6,0.4,85,3
2021-02-16,719,4.8,234.2,55.7,1018,3.2,-0.2,0.4,90,0.8
2021-02-15,720,6.2,182.1,91.3,1030,-4,-3.1,0.3,61,1.1
2021-02-14,720,2.1,215.4,133.3,1039,-6.5,-3.1,0.3,81,0
2021-02-13,720,2.9,275.3,55.1,1037,-7.8,-2.5,0.4,93,0
2021-02-12,719,1.8,200.3,52.6,1031,-7.8,-2.3,0.4,92,0
2021-02-11,720,3.8,287.7,42.7,1023,-7.5,-2.2,0.4,92,0.2
2021-02-10,720,2.1,258,60.3,1008,-12.7,-4.5,0.4,88,0
2021-02-09,720,1.7,264.7,57.9,1002,-11.6,-3.3,0.5,88,0.9
2021-02-08,720,3.7,46,53.4,997,-10.3,-4.2,0.5,89,7.8
2021-02-07,720,7.1,84.3,20.2,1002,-6.7,-6.8,0.6,93,4.4
2021-02-06,720,5.3,88.6,14.2,1012,-0.8,-1,1.6,99,1.3
2021-02-05,720,2.9,137.3,38.1,1014,2.9,2.3,2.6,91,1.5
2021-02-04,712,6.6,242.2,35.2,1010,5.1,4.5,4.5,92,7.4
2021-02-03,720,6.6,222.8,25.8,999,7.6,6.2,3.4,88,6
2021-02-02,712,5.2,230,29.2,1001,3.8,2.2,0.3,91,0.3
2021-02-01,720,4.7,173.1,52.5,996,-1,-1.8,0.3,77,0
2021-01-31,719,2.8,159,93.2,1003,-4,-5.7,0.4,76,0
2021-01-30,716,4.7,211.6,20.8,999,-1.5,-1.2,0.5,96,4.9
2021-01-29,720,4.1,182.2,17.5,995,1,-0.1,0.5,100,13.6
2021-01-28,719,4.3,190.4,22.3,1003,0.9,-0.1,0.5,96,6.8
2021-01-27,720,4.5,239.9,72.1,1012,-0.4,-0.7,0.6,85,0.2
2021-01-26,720,5.3,265,21.1,1010,-1.7,-0.7,0.6,94,0.4
2021-01-25,720,3.2,261.5,67.1,1002,-1.2,-0.4,0.7,91,0.1
2021-01-24,717,4,214.8,25.7,994,-0.7,-0.8,0.8,97,4
2021-01-23,720,4.1,189.3,21.7,995,0.2,0.1,1.2,99,14.8
2021-01-22,718,5.5,217,44.6,994,6,5.2,3.4,75,0.3
2021-01-21,720,7.6,191.3,56.2,999,7.1,5.8,2,58,0
2021-01-20,720,7.5,215.3,47.5,1005,5.5,4.3,0.6,66,0
2021-01-19,720,8.5,243.5,30.5,1010,1.6,0.8,0.5,91,4
2021-01-18,720,5.9,253.1,27.5,1018,-0.9,-1.3,0.4,93,1.9
2021-01-17,720,2.3,238.2,68.6,1017,-5,-5.3,0.5,82,0
2021-01-16,720,4.6,281.6,33.8,1021,-5.6,-5.7,0.6,89,0.1
2021-01-15,720,4.5,316.1,15.7,1020,-2.4,-1.9,0.6,98,2.7
2021-01-14,720,6.6,308.4,18.2,1012,-1.5,-0.4,0.6,94,3.3
2021-01-13,719,8.2,266.8,18.5,1007,-0.3,-0.2,0.6,90,3.3
2021-01-12,720,8.4,251.8,24.3,1005,0.3,-0.3,0.7,93,6.7
2021-01-11,720,4.3,221,54.5,1018,-2.5,-2.2,0.7,82,0.1
2021-01-10,719,1.9,246.1,32.1,1022,-2.3,-1.1,0.7,97,0.4
2021-01-09,718,2.8,281.1,15.4,1018,-1.4,-0.6,0.8,98,2.2
2021-01-08,719,2.8,248.8,21.5,1011,-0.6,-0.7,0.7,95,1.4
2021-01-07,719,2.6,249.9,20.4,1010,-1.1,-1.2,0.6,94,0.4
2021-01-06,719,2,290.7,8.7,1010,-0.2,-0.3,0.4,99,0.6
2021-01-05,720,2,97.1,9.8,1012,-0.1,-0.4,0.2,99,1.4
2021-01-04,720,1.5,45.1,10.1,1013,0,-0.2,0.2,100,0
2021-01-03,720,2.5,61.5,13.9,1010,0,-0.3,0.2,99,4.6
2021-01-02,720,2.4,132.7,22.2,1012,0.7,0.3,0.2,88,0
2021-01-01,720,2.5,224,19.1,1006,1.7,0.9,0.1,84,0
2020-12-31,720,4.6,194.2,55.8,1005,1.2,0.6,-0.1,78,0
2020-12-30,720,4.3,209.8,50.4,1001,2.2,1.4,0,77,0
2020-12-29,720,5.6,211,32.9,988,1.9,0.8,0.1,78,0
2020-12-28,720,5.9,163,16.6,982,0.8,0.2,0,82,0.1
2020-12-27,720,8.4,176.8,36.8,999,-1,-1.6,-0.3,69,0
2020-12-26,720,4.6,243.1,32.4,1020,-1.1,-1.4,0.7,87,0
2020-12-25,719,4.5,302.3,7.2,1016,0.3,0,2.5,96,2.7
2020-12-24,720,7.8,270.5,24.3,1006,5.7,4.9,5.6,87,1.8
2020-12-23,720,3.7,212.8,18.1,1012,9.8,8.7,7.6,95,14.9
2020-12-22,719,8,234.3,21,1013,9.4,8.2,5.9,87,2.7
2020-12-21,720,4.9,187.6,45.9,1021,4.3,3.6,2.5,87,0.2
2020-12-20,720,6,181,46.3,1021,2.2,1.6,1.1,82,0
2020-12-19,720,6.7,180,52.9,1021,3.3,2.6,1.6,83,0
2020-12-18,720,4.2,201.6,53.6,1025,4.3,3.4,2.1,82,0
2020-12-17,720,6,207.1,39.3,1021,5,4.3,3,80,0
2020-12-16,719,3.6,185.1,38.8,1019,6.1,5.4,4.4,86,0
2020-12-15,720,6.1,183.3,25.6,1013,4.5,3.7,2.8,79,0
2020-12-14,719,5.5,183.5,43.7,1014,4.1,3.1,2.4,87,0
2020-12-13,720,3.1,235.4,12.8,1010,4.5,3.8,3.4,91,0.1
2020-12-12,720,4.7,181.6,15.5,999,2.2,1.4,1.6,88,0.3
2020-12-11,720,4,152.5,12.7,1001,1.7,1.1,1.8,92,0
2020-12-10,720,1.6,83.3,8.9,1006,0.7,0.6,2.5,98,0.1
2020-12-09,720,3.8,125,12,1007,4,3.4,3.1,88,0.1
2020-12-08,720,3.8,128.5,50.5,1004,3.5,2.3,1.7,84,0
2020-12-07,719,4.9,147.1,30.7,1000,6.2,5.4,4.1,79,0
2020-12-06,719,5.7,143,22.7,998,8.4,6.7,1.9,76,0
2020-12-05,719,3.8,150.3,32.2,998,5,3.5,0.2,76,0
2020-12-04,720,7.6,162.9,36.7,993,0.5,-0.3,-0.8,82,0
2020-12-03,720,4.9,183.3,17.6,1005,-2.3,-2.7,-1.1,81,0
2020-12-02,720,2.8,168.3,53.6,1016,-2.4,-3.1,-0.4,84,0
2020-12-01,720,3.9,178.4,31.2,1016,0.1,-0.4,0.6,84,0
2020-11-30,720,3,224.7,21.3,1023,0.4,-0.5,0.9,81,0
2020-11-29,720,2.2,238.5,20.5,1024,0.5,0,1.6,96,1.3
2020-11-28,720,3.2,95.9,19.2,1022,1,0.5,1.8,88,0
2020-11-27,720,1.8,156.3,22.7,1020,3.8,2.6,3.2,93,0
2020-11-26,719,3.6,228.6,40.7,1021,4.9,4,2.1,80,0
2020-11-25,720,4.9,186,67.6,1019,2.7,2,1,74,0
2020-11-24,720,3.6,191.6,67.8,1025,3.3,2.3,1.9,74,0
2020-11-23,718,4.9,259.8,32.7,1026,4.7,3.9,4.6,90,0.6
2020-11-22,719,5.8,239.7,16.4,1025,5.6,5,4.2,78,0.2
2020-11-21,720,4.6,219.9,58.4,1032,2.5,1.6,1.9,73,0
2020-11-20,719,4.9,279.1,32.2,1030,2,1.2,3.6,92,0.1
2020-11-19,720,7.1,248.9,13.7,1019,8.7,7.3,6.6,75,1.9
2020-11-18,719,3.9,209,42.9,1025,9.7,9.2,8.3,80,0
2020-11-17,720,6,248.6,40.9,1025,9.2,8.7,8,83,0.2
2020-11-16,720,6.6,231.1,49.5,1015,8.7,7.9,7.1,80,2.1
2020-11-15,720,7,180.2,50.3,1014,8.4,7.6,6.7,77,0
2020-11-14,720,4.5,219.9,60.4,1019,12.1,11.2,9.1,77,0.5
2020-11-13,719,4.3,218.3,71.8,1020,8.8,8.2,6.3,78,0
2020-11-12,720,4.4,199.1,72.5,1021,6.5,6.4,6,85,0.1
2020-11-11,720,2.9,195.3,19.9,1025,4.8,4.2,4.4,94,0.1
